Env	location	breeder	replication_org	block	year	trial	genotypes	dummy_rep	dummy_unrep	blumeria_graminis	puccinia_hordei	plant_height	heading_date	rhynchosporium	ramularia_collo_cygni	lodging
secobra_LEM2021	secobra_LEM	secobra1	1	53	2021	SHAPE_II_spring	HOR 2348	0	1	1	7		63	1	1	8
bauer2021	bauer	bauer	1	3	2021	SHAPE_II_spring	HOR 2348	0	1		2		78			7
secobra_FEL2021	secobra_FEL	secobra_FEL	1	71	2021	SHAPE_II_spring	HOR 2348	0	1	1	3	85	80		2	4
nord_saat2021	nord_saat	nord_saat	1	10	2021	SHAPE_II_spring	HOR 2348	0	1	4	8	123	80		1	7
kws2022	kws	kws	1	20	2022	SHAPE_II_spring	HOR 2348	0	1				47		2	
nordic_seed2022	nordic_seed	nordic_seed	1	2	2022	SHAPE_II_spring	HOR 2348	0	1	1	1	110	81	1		3
nord_saat2022	nord_saat	nord_saat	1	2	2022	SHAPE_II_spring	HOR 2348	0	1	4	4	130	75			3
syngenta2022	syngenta	syngenta	1	18	2022	SHAPE_II_spring	HOR 2348	0	1	2			75			
limagrain2022	limagrain	limagrain	1	6	2022	SHAPE_II_spring	HOR 2348	1	0	2	2	85	62			1
limagrain2022	limagrain	limagrain	2	48	2022	SHAPE_II_spring	HOR 2348	1	0	2	3	85	62			1
secobra_FEL2022	secobra_FEL	secobra2	1	13	2022	SHAPE_II_spring	HOR 2348	0	1			90	86		2	1
secobra_LEM2022	secobra_LEM	secobra1	1	13	2022	SHAPE_II_spring	HOR 2348	0	1	4	6	105	68			
kws2020	kws	IPK Gatersleben	1	52	2020	SHAPE_II_spring	HOR 2364	1	0	9	4	110	71			
kws2020	kws	IPK Gatersleben	2	115	2020	SHAPE_II_spring	HOR 2364	1	0	9	3	112	71			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	58	2020	SHAPE_II_spring	HOR 2364	1	0	5			66			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	123	2020	SHAPE_II_spring	HOR 2364	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	42	2020	SHAPE_II_spring	HOR 2364	1	0	1	6		83			1
nord_saat2020	nord_saat	nord_saat	2	126	2020	SHAPE_II_spring	HOR 2364	1	0	5	5		85			2
syngenta2020	syngenta	syngenta	1	12	2020	SHAPE_II_spring	HOR 2364	0	1	5	5		88			2
limagrain2020	limagrain	limagrain	1	29	2020	SHAPE_II_spring	HOR 2364	0	1		2	120	76			6
secobra_LEM2020	secobra_LEM	secobra1	1	47	2020	SHAPE_II_spring	HOR 2364	0	1	7		100	60			1
Bauer2020	Bauer	Bauer	1	12	2020	SHAPE_II_spring	HOR 2364	0	1	1	1	115	65		5	1
kws2021	kws	kws	1	5	2021	SHAPE_II_spring	HOR 2364	0	1		7		81			
nordic_seed2021	nordic_seed	nordic_seed	1	35	2021	SHAPE_II_spring	HOR 2364	0	1			115	75			2
syngenta2021	syngenta	syngenta	1	22	2021	SHAPE_II_spring	HOR 2364	0	1	6	7		85			7
limagrain2021	limagrain	limagrain	1	17	2021	SHAPE_II_spring	HOR 2364	0	1		7	110	74			8
secobra_LEM2021	secobra_LEM	secobra1	1	65	2021	SHAPE_II_spring	HOR 2364	0	1	3	3		72	1	1	1
bauer2021	bauer	bauer	1	35	2021	SHAPE_II_spring	HOR 2364	0	1	2	4		82			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	57	2021	SHAPE_II_spring	HOR 2364	0	1	4	1	113	76		9	9
nord_saat2021	nord_saat	nord_saat	1	68	2021	SHAPE_II_spring	HOR 2364	0	1	3	7	117	76		1	4
kws2020	kws	IPK Gatersleben	1	54	2020	SHAPE_II_spring	HOR 2366	1	0	9	3	110	66			
kws2020	kws	IPK Gatersleben	2	117	2020	SHAPE_II_spring	HOR 2366	1	0	9	3	106	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	20	2020	SHAPE_II_spring	HOR 2366	1	0	5			58			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	81	2020	SHAPE_II_spring	HOR 2366	1	0				60			1
nord_saat2020	nord_saat	nord_saat	1	43	2020	SHAPE_II_spring	HOR 2366	1	0	4	5		76			2
nord_saat2020	nord_saat	nord_saat	2	87	2020	SHAPE_II_spring	HOR 2366	1	0	4	7		78			2
syngenta2020	syngenta	syngenta	1	17	2020	SHAPE_II_spring	HOR 2366	0	1	6	9		69			8
limagrain2020	limagrain	limagrain	1	4	2020	SHAPE_II_spring	HOR 2366	0	1	4	3	125	73			9
secobra_LEM2020	secobra_LEM	secobra1	1	41	2020	SHAPE_II_spring	HOR 2366	0	1	7		75	53			1
Bauer2020	Bauer	Bauer	1	31	2020	SHAPE_II_spring	HOR 2366	0	1	1	1	100	63		7	7
kws2021	kws	kws	1	66	2021	SHAPE_II_spring	HOR 2366	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	24	2021	SHAPE_II_spring	HOR 2366	0	1			110	72			2
syngenta2021	syngenta	syngenta	1	57	2021	SHAPE_II_spring	HOR 2366	0	1	7			81			6
limagrain2021	limagrain	limagrain	1	67	2021	SHAPE_II_spring	HOR 2366	0	1		8	110	71			8
secobra_LEM2021	secobra_LEM	secobra1	1	1	2021	SHAPE_II_spring	HOR 2366	0	1	3	3		62	1	8	8
bauer2021	bauer	bauer	1	32	2021	SHAPE_II_spring	HOR 2366	0	1	2	6		76			8
secobra_FEL2021	secobra_FEL	secobra_FEL	1	45	2021	SHAPE_II_spring	HOR 2366	0	1	4	3	65	69		1	1
nord_saat2021	nord_saat	nord_saat	1	9	2021	SHAPE_II_spring	HOR 2366	0	1	5	8	106	71		1	6
kws2020	kws	IPK Gatersleben	1	55	2020	SHAPE_II_spring	HOR 2369	1	0	9	5	100	66			
kws2020	kws	IPK Gatersleben	2	118	2020	SHAPE_II_spring	HOR 2369	1	0	9	5	102	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	30	2020	SHAPE_II_spring	HOR 2369	1	0	5			62			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	100	2020	SHAPE_II_spring	HOR 2369	1	0				64			1
nord_saat2020	nord_saat	nord_saat	1	5	2020	SHAPE_II_spring	HOR 2369	1	0	4	8		76			5
nord_saat2020	nord_saat	nord_saat	2	98	2020	SHAPE_II_spring	HOR 2369	1	0	5	5		76			3
syngenta2020	syngenta	syngenta	1	12	2020	SHAPE_II_spring	HOR 2369	0	1	6	6		79			2
limagrain2020	limagrain	limagrain	1	23	2020	SHAPE_II_spring	HOR 2369	0	1	5	3	125	75			9
secobra_LEM2020	secobra_LEM	secobra1	1	6	2020	SHAPE_II_spring	HOR 2369	0	1	7	5	75	52			4
Bauer2020	Bauer	Bauer	1	30	2020	SHAPE_II_spring	HOR 2369	0	1	1	1	90	63		7	5
kws2021	kws	kws	1	12	2021	SHAPE_II_spring	HOR 2369	0	1		7		81			
nordic_seed2021	nordic_seed	nordic_seed	1	3	2021	SHAPE_II_spring	HOR 2369	0	1			110	72			2
syngenta2021	syngenta	syngenta	1	8	2021	SHAPE_II_spring	HOR 2369	0	1	7	8		81			8
limagrain2021	limagrain	limagrain	1	44	2021	SHAPE_II_spring	HOR 2369	0	1		8	90	71			9
secobra_LEM2021	secobra_LEM	secobra1	1	14	2021	SHAPE_II_spring	HOR 2369	0	1	3	7		61	1	3	9
bauer2021	bauer	bauer	1	42	2021	SHAPE_II_spring	HOR 2369	0	1		6		76			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	62	2021	SHAPE_II_spring	HOR 2369	0	1	3	1	67	71		4	2
nord_saat2021	nord_saat	nord_saat	1	30	2021	SHAPE_II_spring	HOR 2369	0	1	3	6	93	72		1	8
kws2020	kws	IPK Gatersleben	1	56	2020	SHAPE_II_spring	HOR 2383	1	0	9	6	94	68			
kws2020	kws	IPK Gatersleben	2	119	2020	SHAPE_II_spring	HOR 2383	1	0	9	5	81	67			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	60	2020	SHAPE_II_spring	HOR 2383	1	0	5			65			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	80	2020	SHAPE_II_spring	HOR 2383	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	12	2020	SHAPE_II_spring	HOR 2383	1	0	3	6		78			4
nord_saat2020	nord_saat	nord_saat	2	67	2020	SHAPE_II_spring	HOR 2383	1	0	4	4		76			5
syngenta2020	syngenta	syngenta	1	24	2020	SHAPE_II_spring	HOR 2383	0	1	6			82			2
limagrain2020	limagrain	limagrain	1	34	2020	SHAPE_II_spring	HOR 2383	0	1		3	115	77			8
secobra_LEM2020	secobra_LEM	secobra1	1	55	2020	SHAPE_II_spring	HOR 2383	0	1	9		85	54			7
Bauer2020	Bauer	Bauer	1	41	2020	SHAPE_II_spring	HOR 2383	0	1	1	1	85	70		3	5
kws2021	kws	kws	1	42	2021	SHAPE_II_spring	HOR 2383	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	70	2021	SHAPE_II_spring	HOR 2383	0	1			95	74			2
syngenta2021	syngenta	syngenta	1	31	2021	SHAPE_II_spring	HOR 2383	0	1	5	8		82			8
limagrain2021	limagrain	limagrain	1	44	2021	SHAPE_II_spring	HOR 2383	0	1		8	80	72			8
secobra_LEM2021	secobra_LEM	secobra1	1	31	2021	SHAPE_II_spring	HOR 2383	0	1	2	9		65	1		9
bauer2021	bauer	bauer	1	51	2021	SHAPE_II_spring	HOR 2383	0	1		6		80			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	21	2021	SHAPE_II_spring	HOR 2383	0	1	1		78	70		1	8
nord_saat2021	nord_saat	nord_saat	1	12	2021	SHAPE_II_spring	HOR 2383	0	1	6	8	104	73		1	8
kws2020	kws	IPK Gatersleben	1	11	2020	SHAPE_II_spring	HOR 239	1	0	9	4	108	71			
kws2020	kws	IPK Gatersleben	2	74	2020	SHAPE_II_spring	HOR 239	1	0	9	2	92	75			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	8	2020	SHAPE_II_spring	HOR 239	1	0	1			72			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	66	2020	SHAPE_II_spring	HOR 239	1	0				71			1
nord_saat2020	nord_saat	nord_saat	1	28	2020	SHAPE_II_spring	HOR 239	1	0	4	7		89			3
nord_saat2020	nord_saat	nord_saat	2	84	2020	SHAPE_II_spring	HOR 239	1	0	8	5		91			1
syngenta2020	syngenta	syngenta	1	27	2020	SHAPE_II_spring	HOR 239	0	1	6	6		80			4
limagrain2020	limagrain	limagrain	1	53	2020	SHAPE_II_spring	HOR 239	0	1		3	125	83			5
secobra_LEM2020	secobra_LEM	secobra1	1	17	2020	SHAPE_II_spring	HOR 239	0	1	6	3	97	66			1
Bauer2020	Bauer	Bauer	1	62	2020	SHAPE_II_spring	HOR 239	0	1	1	1	75	65		7	5
kws2021	kws	kws	1	69	2021	SHAPE_II_spring	HOR 239	0	1		9		89			
nordic_seed2021	nordic_seed	nordic_seed	1	23	2021	SHAPE_II_spring	HOR 239	0	1			115	77			2
syngenta2021	syngenta	syngenta	1	57	2021	SHAPE_II_spring	HOR 239	0	1	6	6		92			2
limagrain2021	limagrain	limagrain	1	66	2021	SHAPE_II_spring	HOR 239	0	1		6	95	79			5
secobra_LEM2021	secobra_LEM	secobra1	1	19	2021	SHAPE_II_spring	HOR 239	0	1	2	4		74	1	2	2
bauer2021	bauer	bauer	1	54	2021	SHAPE_II_spring	HOR 239	0	1		6		89			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	70	2021	SHAPE_II_spring	HOR 239	0	1	1	1	85	78		5	4
nord_saat2021	nord_saat	nord_saat	1	19	2021	SHAPE_II_spring	HOR 239	0	1	2	4	117	80		1	2
kws2020	kws	IPK Gatersleben	1	40	2020	SHAPE_II_spring	HOR 2403	1	0	9	7	112	68			
kws2020	kws	IPK Gatersleben	2	103	2020	SHAPE_II_spring	HOR 2403	1	0	9	5	94	68			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	34	2020	SHAPE_II_spring	HOR 2403	1	0	5			66			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	112	2020	SHAPE_II_spring	HOR 2403	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	37	2020	SHAPE_II_spring	HOR 2403	1	0	5	9		83			1
nord_saat2020	nord_saat	nord_saat	2	113	2020	SHAPE_II_spring	HOR 2403	1	0	3	8		83			1
syngenta2020	syngenta	syngenta	1	37	2020	SHAPE_II_spring	HOR 2403	0	1	5	7		81			2
limagrain2020	limagrain	limagrain	1	24	2020	SHAPE_II_spring	HOR 2403	0	1		3	115	75			6
secobra_LEM2020	secobra_LEM	secobra1	1	35	2020	SHAPE_II_spring	HOR 2403	0	1	6	6	85	55			1
Bauer2020	Bauer	Bauer	1	4	2020	SHAPE_II_spring	HOR 2403	0	1	1	1	90	63		7	7
kws2021	kws	kws	1	57	2021	SHAPE_II_spring	HOR 2403	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	2	2021	SHAPE_II_spring	HOR 2403	0	1			105	73			2
syngenta2021	syngenta	syngenta	1	41	2021	SHAPE_II_spring	HOR 2403	0	1	7	8		83			4
limagrain2021	limagrain	limagrain	1	15	2021	SHAPE_II_spring	HOR 2403	0	1		7	110	73			6
secobra_LEM2021	secobra_LEM	secobra1	1	43	2021	SHAPE_II_spring	HOR 2403	0	1	3	8		69	1	3	3
bauer2021	bauer	bauer	1	47	2021	SHAPE_II_spring	HOR 2403	0	1		2		79			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	38	2021	SHAPE_II_spring	HOR 2403	0	1	3	3	73	74		4	2
nord_saat2021	nord_saat	nord_saat	1	46	2021	SHAPE_II_spring	HOR 2403	0	1	7	9	120	74		1	5
kws2020	kws	IPK Gatersleben	1	21	2020	SHAPE_II_spring	HOR 2431	1	0	9	5	87	66			
kws2020	kws	IPK Gatersleben	2	84	2020	SHAPE_II_spring	HOR 2431	1	0	9	2	93	68			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	32	2020	SHAPE_II_spring	HOR 2431	1	0	5			65			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	74	2020	SHAPE_II_spring	HOR 2431	1	0				65			1
nord_saat2020	nord_saat	nord_saat	1	23	2020	SHAPE_II_spring	HOR 2431	1	0	2	5		80			2
nord_saat2020	nord_saat	nord_saat	2	76	2020	SHAPE_II_spring	HOR 2431	1	0	1	7		78			5
syngenta2020	syngenta	syngenta	1	14	2020	SHAPE_II_spring	HOR 2431	0	1	7	6		76			4
limagrain2020	limagrain	limagrain	1	57	2020	SHAPE_II_spring	HOR 2431	0	1		3	110	78			9
secobra_LEM2020	secobra_LEM	secobra1	1	12	2020	SHAPE_II_spring	HOR 2431	0	1	6	3	80	59			1
Bauer2020	Bauer	Bauer	1	5	2020	SHAPE_II_spring	HOR 2431	0	1	1	1	100	64		7	1
kws2021	kws	kws	1	7	2021	SHAPE_II_spring	HOR 2431	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	70	2021	SHAPE_II_spring	HOR 2431	0	1			85	75			2
syngenta2021	syngenta	syngenta	1	40	2021	SHAPE_II_spring	HOR 2431	0	1	7	7		86			6
limagrain2021	limagrain	limagrain	1	62	2021	SHAPE_II_spring	HOR 2431	0	1		8	100	75			7
secobra_LEM2021	secobra_LEM	secobra1	1	15	2021	SHAPE_II_spring	HOR 2431	0	1	3	6		67	1	3	7
bauer2021	bauer	bauer	1	26	2021	SHAPE_II_spring	HOR 2431	0	1	2	2		79			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	18	2021	SHAPE_II_spring	HOR 2431	0	1	1	3	75	76		1	3
nord_saat2021	nord_saat	nord_saat	1	39	2021	SHAPE_II_spring	HOR 2431	0	1	7	9	100	76		1	7
kws2020	kws	IPK Gatersleben	1	5	2020	SHAPE_II_spring	HOR 2480	1	0	6	5	98	71			
kws2020	kws	IPK Gatersleben	2	68	2020	SHAPE_II_spring	HOR 2480	1	0	3	2	90	71			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	52	2020	SHAPE_II_spring	HOR 2480	1	0	1			69			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	73	2020	SHAPE_II_spring	HOR 2480	1	0				68			1
nord_saat2020	nord_saat	nord_saat	1	38	2020	SHAPE_II_spring	HOR 2480	1	0	2	8		86			2
nord_saat2020	nord_saat	nord_saat	2	81	2020	SHAPE_II_spring	HOR 2480	1	0	5	6		83			5
syngenta2020	syngenta	syngenta	1	34	2020	SHAPE_II_spring	HOR 2480	0	1	6	8		79			8
limagrain2020	limagrain	limagrain	1	22	2020	SHAPE_II_spring	HOR 2480	0	1		2	120	81			9
secobra_LEM2020	secobra_LEM	secobra1	1	37	2020	SHAPE_II_spring	HOR 2480	0	1	4	4	90	60			1
Bauer2020	Bauer	Bauer	1	1	2020	SHAPE_II_spring	HOR 2480	0	1	1	1	90	69		3	7
kws2021	kws	kws	1	24	2021	SHAPE_II_spring	HOR 2480	0	1		7		84			
nordic_seed2021	nordic_seed	nordic_seed	1	37	2021	SHAPE_II_spring	HOR 2480	0	1			90	76			2
syngenta2021	syngenta	syngenta	1	44	2021	SHAPE_II_spring	HOR 2480	0	1	5	7		88			9
limagrain2021	limagrain	limagrain	1	56	2021	SHAPE_II_spring	HOR 2480	0	1		8	100	80			9
secobra_LEM2021	secobra_LEM	secobra1	1	63	2021	SHAPE_II_spring	HOR 2480	0	1	2	1		72	1	2	1
bauer2021	bauer	bauer	1	67	2021	SHAPE_II_spring	HOR 2480	0	1		2		79			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	17	2021	SHAPE_II_spring	HOR 2480	0	1	1	1	72	79		8	3
nord_saat2021	nord_saat	nord_saat	1	43	2021	SHAPE_II_spring	HOR 2480	0	1	1	5	100	86		1	7
kws2020	kws	IPK Gatersleben	1	9	2020	SHAPE_II_spring	HOR 2494	1	0	9	5	92	72			
kws2020	kws	IPK Gatersleben	2	72	2020	SHAPE_II_spring	HOR 2494	1	0	9	2	83	71			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	13	2020	SHAPE_II_spring	HOR 2494	1	0	3			70			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	98	2020	SHAPE_II_spring	HOR 2494	1	0				70			1
nord_saat2020	nord_saat	nord_saat	1	59	2020	SHAPE_II_spring	HOR 2494	1	0	1	6		89			1
nord_saat2020	nord_saat	nord_saat	2	118	2020	SHAPE_II_spring	HOR 2494	1	0	4	6		89			2
syngenta2020	syngenta	syngenta	1	20	2020	SHAPE_II_spring	HOR 2494	0	1	7	6		81			1
limagrain2020	limagrain	limagrain	1	56	2020	SHAPE_II_spring	HOR 2494	0	1		3	135	81			2
secobra_LEM2020	secobra_LEM	secobra1	1	23	2020	SHAPE_II_spring	HOR 2494	0	1	6	3	85	63			1
Bauer2020	Bauer	Bauer	1	33	2020	SHAPE_II_spring	HOR 2494	0	1	1	1	80	69		7	7
kws2021	kws	kws	1	60	2021	SHAPE_II_spring	HOR 2494	0	1		9		89			
nordic_seed2021	nordic_seed	nordic_seed	1	49	2021	SHAPE_II_spring	HOR 2494	0	1			90	79			2
syngenta2021	syngenta	syngenta	1	10	2021	SHAPE_II_spring	HOR 2494	0	1	7	7		93			1
limagrain2021	limagrain	limagrain	1	42	2021	SHAPE_II_spring	HOR 2494	0	1		7	105	82			1
secobra_LEM2021	secobra_LEM	secobra1	1	41	2021	SHAPE_II_spring	HOR 2494	0	1	2	4		67	1	5	9
bauer2021	bauer	bauer	1	39	2021	SHAPE_II_spring	HOR 2494	0	1	2	2		90			4
secobra_FEL2021	secobra_FEL	secobra_FEL	1	19	2021	SHAPE_II_spring	HOR 2494	0	1	4	1	80	81		3	2
nord_saat2021	nord_saat	nord_saat	1	26	2021	SHAPE_II_spring	HOR 2494	0	1	1	2	132	80		1	1
kws2020	kws	IPK Gatersleben	1	39	2020	SHAPE_II_spring	HOR 2504	1	0	9	5	92	72			
kws2020	kws	IPK Gatersleben	2	102	2020	SHAPE_II_spring	HOR 2504	1	0	9	2	80	74			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	5	2020	SHAPE_II_spring	HOR 2504	1	0	1			66			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	119	2020	SHAPE_II_spring	HOR 2504	1	0				68			1
nord_saat2020	nord_saat	nord_saat	1	17	2020	SHAPE_II_spring	HOR 2504	1	0	4	4		85			1
nord_saat2020	nord_saat	nord_saat	2	94	2020	SHAPE_II_spring	HOR 2504	1	0	5	5		83			2
syngenta2020	syngenta	syngenta	1	50	2020	SHAPE_II_spring	HOR 2504	0	1	6	6		79			5
limagrain2020	limagrain	limagrain	1	14	2020	SHAPE_II_spring	HOR 2504	0	1	3	3	115	81			7
secobra_LEM2020	secobra_LEM	secobra1	1	20	2020	SHAPE_II_spring	HOR 2504	0	1	5	4	90	62			1
Bauer2020	Bauer	Bauer	1	46	2020	SHAPE_II_spring	HOR 2504	0	1	1	1	120	69		5	7
kws2021	kws	kws	1	45	2021	SHAPE_II_spring	HOR 2504	0	1		7		89			
nordic_seed2021	nordic_seed	nordic_seed	1	60	2021	SHAPE_II_spring	HOR 2504	0	1			105	80			2
syngenta2021	syngenta	syngenta	1	60	2021	SHAPE_II_spring	HOR 2504	0	1	6	6		92			7
limagrain2021	limagrain	limagrain	1	35	2021	SHAPE_II_spring	HOR 2504	0	1		7	90	82			9
secobra_LEM2021	secobra_LEM	secobra1	1	29	2021	SHAPE_II_spring	HOR 2504	0	1	2	2		75	1	3	3
bauer2021	bauer	bauer	1	48	2021	SHAPE_II_spring	HOR 2504	0	1		2		83			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	34	2021	SHAPE_II_spring	HOR 2504	0	1	3	1	57	80		4	2
nord_saat2021	nord_saat	nord_saat	1	55	2021	SHAPE_II_spring	HOR 2504	0	1	1	4	117	86		1	5
kws2020	kws	IPK Gatersleben	1	6	2020	SHAPE_II_spring	HOR 2517	1	0	9	4	110	68			
kws2020	kws	IPK Gatersleben	2	69	2020	SHAPE_II_spring	HOR 2517	1	0	9	5	98	69			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	13	2020	SHAPE_II_spring	HOR 2517	1	0	5			64			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	124	2020	SHAPE_II_spring	HOR 2517	1	0				65			1
nord_saat2020	nord_saat	nord_saat	1	38	2020	SHAPE_II_spring	HOR 2517	1	0	6	6		78			1
nord_saat2020	nord_saat	nord_saat	2	72	2020	SHAPE_II_spring	HOR 2517	1	0	3	9		78			1
syngenta2020	syngenta	syngenta	1	16	2020	SHAPE_II_spring	HOR 2517	0	1	8	8		74			3
limagrain2020	limagrain	limagrain	1	27	2020	SHAPE_II_spring	HOR 2517	0	1	4	4	130	80			5
secobra_LEM2020	secobra_LEM	secobra1	1	27	2020	SHAPE_II_spring	HOR 2517	0	1	7	4	95	57			1
Bauer2020	Bauer	Bauer	1	19	2020	SHAPE_II_spring	HOR 2517	0	1	1	1	115	65		7	5
kws2021	kws	kws	1	44	2021	SHAPE_II_spring	HOR 2517	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	32	2021	SHAPE_II_spring	HOR 2517	0	1			105	75			2
syngenta2021	syngenta	syngenta	1	19	2021	SHAPE_II_spring	HOR 2517	0	1	7	8		83			6
limagrain2021	limagrain	limagrain	1	55	2021	SHAPE_II_spring	HOR 2517	0	1		7	95	73			6
secobra_LEM2021	secobra_LEM	secobra1	1	21	2021	SHAPE_II_spring	HOR 2517	0	1	4	8		65	1	3	7
bauer2021	bauer	bauer	1	58	2021	SHAPE_II_spring	HOR 2517	0	1	3	6		85			3
secobra_FEL2021	secobra_FEL	secobra_FEL	1	65	2021	SHAPE_II_spring	HOR 2517	0	1	6	1	95	75		5	3
nord_saat2021	nord_saat	nord_saat	1	15	2021	SHAPE_II_spring	HOR 2517	0	1	5	5	138	74		1	5
kws2020	kws	IPK Gatersleben	1	47	2020	SHAPE_II_spring	HOR 2520	1	0	9	6	102	66			
kws2020	kws	IPK Gatersleben	2	110	2020	SHAPE_II_spring	HOR 2520	1	0	9	4	95	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	26	2020	SHAPE_II_spring	HOR 2520	1	0	5			63			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	84	2020	SHAPE_II_spring	HOR 2520	1	0				63			1
nord_saat2020	nord_saat	nord_saat	1	57	2020	SHAPE_II_spring	HOR 2520	1	0	5	4		73			4
nord_saat2020	nord_saat	nord_saat	2	86	2020	SHAPE_II_spring	HOR 2520	1	0	4	5		76			4
syngenta2020	syngenta	syngenta	1	51	2020	SHAPE_II_spring	HOR 2520	0	1	8	9		70			6
limagrain2020	limagrain	limagrain	1	30	2020	SHAPE_II_spring	HOR 2520	0	1		3	115	73			8
secobra_LEM2020	secobra_LEM	secobra1	1	39	2020	SHAPE_II_spring	HOR 2520	0	1	9		75	54			3
Bauer2020	Bauer	Bauer	1	3	2020	SHAPE_II_spring	HOR 2520	0	1	3	1	100	65		7	7
kws2021	kws	kws	1	63	2021	SHAPE_II_spring	HOR 2520	0	1		9		76			
nordic_seed2021	nordic_seed	nordic_seed	1	67	2021	SHAPE_II_spring	HOR 2520	0	1			90	73			2
syngenta2021	syngenta	syngenta	1	10	2021	SHAPE_II_spring	HOR 2520	0	1	7	8		81			6
limagrain2021	limagrain	limagrain	1	21	2021	SHAPE_II_spring	HOR 2520	0	1		8	100	71			9
secobra_LEM2021	secobra_LEM	secobra1	1	38	2021	SHAPE_II_spring	HOR 2520	0	1	4	9		59	1	2	9
bauer2021	bauer	bauer	1	56	2021	SHAPE_II_spring	HOR 2520	0	1	4	6		77			9
secobra_FEL2021	secobra_FEL	secobra_FEL	1	69	2021	SHAPE_II_spring	HOR 2520	0	1	3	2	73	71		3	2
nord_saat2021	nord_saat	nord_saat	1	27	2021	SHAPE_II_spring	HOR 2520	0	1	8	6	133	72		1	7
kws2022	kws	kws	1	26	2022	SHAPE_II_spring	HOR 2520	0	1				61		3	
nordic_seed2022	nordic_seed	nordic_seed	1	27	2022	SHAPE_II_spring	HOR 2520	0	1	9	1	80	67	1		3
nord_saat2022	nord_saat	nord_saat	1	25	2022	SHAPE_II_spring	HOR 2520	0	1	8	8	100	66			6
syngenta2022	syngenta	syngenta	1	7	2022	SHAPE_II_spring	HOR 2520	0	1	7			65			
limagrain2022	limagrain	limagrain	1	16	2022	SHAPE_II_spring	HOR 2520	1	0	4	2	95	63			2
limagrain2022	limagrain	limagrain	2	55	2022	SHAPE_II_spring	HOR 2520	1	0	3	3	110	64			4
secobra_FEL2022	secobra_FEL	secobra2	1	7	2022	SHAPE_II_spring	HOR 2520	0	1			89	73		1	3
secobra_LEM2022	secobra_LEM	secobra1	1	23	2022	SHAPE_II_spring	HOR 2520	0	1	5	6	95	57			
kws2020	kws	IPK Gatersleben	1	30	2020	SHAPE_II_spring	HOR 2528	1	0	9	2	110	66			
kws2020	kws	IPK Gatersleben	2	93	2020	SHAPE_II_spring	HOR 2528	1	0	9	2	109	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	42	2020	SHAPE_II_spring	HOR 2528	1	0	5			62			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	110	2020	SHAPE_II_spring	HOR 2528	1	0				64			1
nord_saat2020	nord_saat	nord_saat	1	34	2020	SHAPE_II_spring	HOR 2528	1	0	4	2		78			2
nord_saat2020	nord_saat	nord_saat	2	89	2020	SHAPE_II_spring	HOR 2528	1	0	4	3		75			2
syngenta2020	syngenta	syngenta	1	63	2020	SHAPE_II_spring	HOR 2528	0	1	7	9		70			3
limagrain2020	limagrain	limagrain	1	9	2020	SHAPE_II_spring	HOR 2528	0	1	3	3	115	73			8
